"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2023,26,5,78,45,10,0,7,183,276,0.253,0.337,0.38,0.717,0.319,608032
2023,36,1,99,44,6,0,8,209,304,0.217,0.312,0.33,0.643,0.29,657240
2023,14,1,33,17,4,3,4,116,159,0.194,0.27,0.347,0.617,0.272,681806
2023,3,1,4,0,3,0,3,24,34,0.2,0.294,0.6,0.894,0.369,605155
2023,8,1,9,5,3,0,1,28,46,0.243,0.391,0.405,0.796,0.358,640444
2023,16,5,78,41,8,0,8,208,286,0.215,0.273,0.336,0.609,0.269,606303
2023,22,3,60,32,11,0,8,189,265,0.212,0.287,0.358,0.645,0.285,612434
2023,13,5,68,38,8,1,5,184,254,0.22,0.276,0.326,0.602,0.267,640470
2023,12,2,49,42,7,1,3,190,257,0.218,0.261,0.292,0.553,0.246,660813
2023,1,0,5,1,1,0,0,14,17,0.125,0.176,0.188,0.364,0.166,676050
2023,15,1,24,21,8,1,1,93,140,0.25,0.336,0.355,0.691,0.309,605218
2023,12,2,32,22,4,0,3,78,121,0.271,0.355,0.393,0.748,0.332,682120
2023,27,0,48,26,3,3,3,122,184,0.223,0.337,0.338,0.675,0.305,663558
2023,44,6,80,25,12,0,6,194,287,0.181,0.324,0.308,0.632,0.293,656638
2023,19,1,65,26,12,2,5,206,271,0.179,0.24,0.303,0.543,0.24,641941
2023,10,0,14,15,5,1,3,65,99,0.27,0.343,0.449,0.792,0.343,621249
2023,13,0,56,27,11,1,5,166,223,0.21,0.256,0.343,0.599,0.261,519293
2023,8,1,31,43,9,1,2,141,205,0.281,0.312,0.367,0.679,0.298,518397
2023,31,5,79,46,10,1,4,199,296,0.235,0.328,0.327,0.655,0.297,605130
2023,8,4,20,11,6,0,3,88,120,0.185,0.267,0.324,0.591,0.264,657044
2023,21,1,47,28,10,0,4,128,192,0.247,0.333,0.376,0.709,0.315,656222
2023,13,2,59,34,9,1,5,188,252,0.207,0.254,0.316,0.57,0.251,571948
2023,55,9,143,110,16,1,22,445,658,0.251,0.324,0.392,0.716,0.315,592351
2023,45,1,97,88,37,10,24,413,618,0.278,0.332,0.503,0.835,0.355,669194
2023,38,6,67,71,24,2,18,259,418,0.307,0.38,0.527,0.907,0.389,471911
2023,22,3,29,35,13,2,11,136,222,0.31,0.387,0.563,0.95,0.404,663765
2023,81,13,161,96,41,5,19,525,780,0.235,0.327,0.392,0.719,0.317,670912
2023,56,6,139,83,36,2,26,415,624,0.262,0.335,0.472,0.807,0.347,592767
2023,36,5,135,62,26,2,17,379,527,0.22,0.281,0.387,0.668,0.29,676710
2023,51,5,111,110,32,2,34,423,657,0.296,0.356,0.526,0.882,0.376,592866
2023,58,9,177,95,34,2,26,443,667,0.262,0.336,0.455,0.791,0.342,686613
2023,28,2,37,34,8,1,2,125,200,0.265,0.375,0.359,0.734,0.332,663372
2023,91,11,135,63,21,2,29,374,591,0.235,0.367,0.464,0.831,0.363,656629
2023,29,1,43,40,15,1,12,159,257,0.3,0.381,0.533,0.914,0.391,677960
2023,48,9,185,113,33,2,25,549,779,0.24,0.295,0.395,0.69,0.3,621244
2023,59,13,167,93,28,1,19,429,642,0.247,0.332,0.4,0.732,0.323,672282
2023,31,5,58,41,16,0,9,178,280,0.27,0.364,0.447,0.811,0.355,621076
2023,73,8,139,96,35,4,20,500,736,0.237,0.321,0.394,0.715,0.314,592836
2023,54,6,211,75,30,0,26,489,680,0.211,0.281,0.385,0.666,0.291,642547
2023,19,6,172,122,28,7,22,553,757,0.245,0.269,0.392,0.661,0.284,669923
2023,5,0,28,13,4,0,5,75,102,0.227,0.265,0.423,0.688,0.294,641816
2023,82,12,185,103,30,3,14,472,716,0.241,0.341,0.367,0.708,0.317,450203
2023,7,0,9,10,4,2,3,29,55,0.396,0.473,0.75,1.223,0.506,656818
2023,4,0,1,2,1,1,0,20,28,0.167,0.286,0.292,0.578,0.263,689167
2023,19,3,67,33,15,0,11,184,265,0.243,0.306,0.44,0.746,0.322,641482
2023,25,2,73,43,15,0,11,207,303,0.25,0.317,0.424,0.741,0.322,571510
2023,49,8,133,113,44,5,20,463,702,0.282,0.34,0.459,0.799,0.345,663903
2023,21,4,80,64,25,1,15,290,420,0.266,0.31,0.448,0.758,0.326,543101
2023,12,1,47,28,6,0,2,129,178,0.218,0.275,0.291,0.566,0.254,656876
2023,19,3,73,53,15,3,12,197,302,0.296,0.348,0.5,0.848,0.363,675627
2023,29,2,66,62,22,2,12,273,402,0.264,0.321,0.431,0.752,0.326,675540
2023,5,0,14,23,11,0,3,63,105,0.37,0.4,0.57,0.97,0.414,668676
2023,27,7,67,67,27,3,19,257,407,0.311,0.369,0.552,0.921,0.392,657756
2023,22,2,60,33,16,2,9,229,313,0.208,0.268,0.37,0.638,0.278,669060
2023,34,4,117,41,15,2,25,349,470,0.192,0.257,0.41,0.667,0.287,669330
2023,43,8,128,66,19,5,14,345,500,0.232,0.31,0.39,0.7,0.307,640455
2023,26,3,69,33,9,1,2,165,239,0.214,0.31,0.295,0.605,0.277,641656
2023,15,3,39,28,6,0,17,149,218,0.255,0.317,0.54,0.857,0.362,456501
2023,14,0,21,11,5,0,4,65,99,0.235,0.343,0.435,0.778,0.34,663485
2023,45,8,169,90,27,1,14,487,672,0.213,0.275,0.328,0.603,0.268,680694
2023,24,5,45,37,4,2,10,153,235,0.257,0.349,0.442,0.791,0.345,641703
2023,3,2,8,7,1,0,0,28,41,0.222,0.317,0.25,0.567,0.267,650671
2023,7,2,21,9,3,0,4,50,75,0.242,0.333,0.47,0.803,0.347,453178
2023,1,0,1,5,0,0,1,5,12,0.545,0.583,0.818,1.401,0.593,593643
2023,0,2,1,7,4,0,1,22,36,0.353,0.389,0.559,0.948,0.406,607732
2023,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,641645
2023,12,3,60,28,10,1,7,154,215,0.23,0.284,0.395,0.679,0.294,519043
2023,53,16,161,94,33,4,34,501,735,0.248,0.318,0.462,0.78,0.336,676664
2023,32,3,98,73,23,1,11,306,449,0.261,0.318,0.401,0.719,0.314,571927
2023,42,8,141,89,25,2,18,389,573,0.256,0.321,0.415,0.736,0.321,506433
2023,21,5,52,38,9,2,11,231,317,0.206,0.271,0.364,0.635,0.278,666159
2023,2,1,16,15,3,0,1,46,68,0.292,0.324,0.385,0.709,0.31,663460
2023,50,6,184,55,31,1,23,421,587,0.207,0.283,0.399,0.682,0.296,601713
2023,32,3,82,49,12,1,20,260,377,0.24,0.31,0.456,0.766,0.33,669713
2023,12,1,11,30,11,2,3,73,132,0.387,0.447,0.588,1.035,0.442,570666
2023,26,3,32,26,12,1,8,110,186,0.299,0.409,0.541,0.95,0.407,641771
2023,28,3,117,54,22,1,17,303,428,0.237,0.292,0.426,0.718,0.309,628317
2023,38,3,83,60,22,1,16,351,491,0.22,0.285,0.38,0.665,0.29,489119
2023,30,1,55,48,16,0,11,194,300,0.279,0.353,0.461,0.814,0.353,672710
2023,18,1,28,28,8,0,10,98,163,0.319,0.399,0.583,0.982,0.417,660761
2023,34,6,115,42,19,2,20,322,445,0.205,0.276,0.41,0.686,0.297,593334
2023,11,1,15,31,13,0,9,98,163,0.351,0.399,0.616,1.015,0.429,689266
2023,17,0,25,38,8,1,9,146,219,0.277,0.333,0.46,0.793,0.342,676596
2023,61,10,151,84,34,2,23,428,642,0.25,0.333,0.438,0.771,0.336,571760
2023,49,4,182,110,27,1,27,484,702,0.254,0.311,0.424,0.735,0.318,579328
2023,23,2,63,54,17,0,20,240,356,0.275,0.326,0.508,0.834,0.355,642545
2023,4,1,3,11,3,0,2,36,57,0.308,0.368,0.481,0.849,0.368,669270
2023,12,0,59,30,13,0,11,163,229,0.249,0.288,0.461,0.749,0.319,606149
2023,8,1,17,18,3,1,3,56,90,0.309,0.378,0.481,0.859,0.372,660593
2023,42,2,130,83,18,4,16,350,515,0.257,0.32,0.414,0.734,0.32,680570
2023,63,8,129,106,32,3,19,501,732,0.242,0.316,0.386,0.702,0.309,693821
2023,37,1,162,61,16,3,13,354,485,0.208,0.27,0.345,0.615,0.27,607192
2023,57,7,85,49,9,1,10,251,384,0.216,0.346,0.344,0.69,0.315,657053
2023,28,4,65,36,14,0,15,189,286,0.256,0.339,0.488,0.827,0.355,607074
2023,15,0,12,8,3,0,6,49,81,0.258,0.395,0.576,0.971,0.411,680689
2023,12,0,24,19,9,0,5,103,148,0.243,0.304,0.419,0.723,0.313,696136
2023,34,6,45,57,22,0,9,226,354,0.28,0.362,0.436,0.798,0.35,641712
2023,46,5,144,89,30,2,18,480,670,0.225,0.284,0.367,0.651,0.285,434378
2023,31,2,108,33,22,2,15,269,374,0.211,0.281,0.419,0.7,0.301,691587
2023,7,1,16,22,7,0,3,66,106,0.327,0.377,0.49,0.867,0.375,687888
2023,54,8,99,79,17,2,20,350,530,0.252,0.34,0.425,0.765,0.335,663623
2023,14,1,38,32,12,0,9,156,224,0.254,0.304,0.44,0.744,0.32,547943
2023,42,8,74,61,24,4,9,281,429,0.259,0.345,0.414,0.759,0.333,622072
2023,19,2,68,58,15,0,10,248,352,0.251,0.295,0.387,0.682,0.297,663941
2023,21,1,23,17,2,0,5,91,137,0.209,0.336,0.357,0.693,0.313,650960
2023,18,4,34,18,7,0,5,114,166,0.208,0.313,0.361,0.674,0.302,681190
2023,33,2,103,55,19,1,18,283,411,0.247,0.311,0.447,0.758,0.327,572020
2023,11,1,42,22,4,2,1,107,148,0.213,0.277,0.294,0.571,0.256,668941
2023,9,0,18,21,2,1,1,58,92,0.301,0.37,0.386,0.756,0.336,682010
2023,48,8,49,19,9,2,5,142,233,0.198,0.391,0.356,0.747,0.345,453268
2023,8,6,20,23,5,2,2,74,120,0.302,0.383,0.443,0.826,0.363,682175
2023,2,0,5,0,1,0,1,15,19,0.118,0.211,0.353,0.564,0.244,607216
2023,6,0,11,8,0,0,6,31,51,0.311,0.392,0.711,1.103,0.456,657248
2023,39,10,72,16,11,1,5,176,258,0.158,0.318,0.292,0.61,0.286,608371
2023,11,1,15,5,4,1,1,39,62,0.22,0.371,0.4,0.771,0.344,674444
2023,3,0,16,7,3,1,1,36,51,0.25,0.294,0.417,0.711,0.305,643338
2023,5,0,7,6,3,1,3,36,54,0.265,0.333,0.551,0.884,0.372,607359
2023,12,1,43,16,6,1,3,101,140,0.205,0.279,0.339,0.618,0.273,592426
2023,18,1,34,21,4,0,3,105,152,0.211,0.309,0.308,0.617,0.281,669387
2023,18,2,70,18,7,1,3,159,208,0.154,0.236,0.25,0.486,0.222,656546
2023,6,2,10,5,4,0,2,30,49,0.268,0.388,0.512,0.9,0.388,622103
2023,22,3,60,18,10,1,9,163,226,0.189,0.279,0.383,0.662,0.29,607179
2023,8,2,17,5,2,0,1,42,60,0.16,0.3,0.26,0.56,0.265,656794
2023,17,6,40,28,8,0,3,128,190,0.234,0.326,0.335,0.661,0.299,543766
2023,22,5,52,31,9,0,6,154,227,0.23,0.322,0.365,0.687,0.306,666277
2023,12,0,31,23,9,0,4,104,152,0.257,0.316,0.407,0.723,0.315,689225
2023,18,1,68,28,6,1,8,155,217,0.217,0.286,0.379,0.665,0.291,622250
2023,13,0,18,12,5,1,5,67,103,0.256,0.35,0.5,0.85,0.364,656382
2023,14,0,30,23,2,0,4,70,113,0.293,0.381,0.434,0.815,0.359,681882
2023,11,0,18,11,6,0,2,60,90,0.241,0.333,0.392,0.725,0.32,671111
2023,35,6,69,31,18,1,1,159,251,0.243,0.367,0.352,0.719,0.327,668674
2023,24,2,72,26,14,1,9,170,246,0.227,0.309,0.423,0.732,0.318,595345
2023,11,1,25,28,5,0,4,91,140,0.289,0.35,0.422,0.772,0.338,678606
2023,12,4,29,26,7,0,3,105,157,0.255,0.331,0.369,0.7,0.312,661440
2023,10,0,34,21,2,0,3,89,125,0.226,0.288,0.322,0.61,0.272,676395
2023,22,2,53,32,24,2,13,206,301,0.256,0.316,0.498,0.814,0.346,663773
2023,14,2,34,15,3,1,3,82,120,0.212,0.317,0.346,0.663,0.298,694037
2023,12,0,57,27,9,1,3,146,198,0.215,0.263,0.323,0.586,0.257,676684
2023,20,2,58,28,13,0,8,164,235,0.23,0.302,0.404,0.706,0.308,650893
2023,17,6,32,17,5,1,8,99,153,0.238,0.353,0.477,0.83,0.36,668970
2023,1,0,1,1,2,0,0,3,7,0.5,0.571,0.833,1.404,0.581,607461
2023,29,2,58,73,12,0,15,245,376,0.29,0.348,0.455,0.803,0.349,669947
2023,3,0,4,4,0,1,2,10,20,0.412,0.5,0.882,1.382,0.56,641447
2023,2,3,11,6,1,0,0,23,35,0.233,0.343,0.267,0.61,0.289,664849
2023,0,0,0,1,1,0,1,3,6,0.5,0.5,1.167,1.667,0.689,656716
2023,2,0,0,2,1,0,1,4,10,0.5,0.6,1,1.6,0.641,542208
2023,17,2,26,16,11,0,3,90,139,0.25,0.353,0.417,0.77,0.339,666818
2023,12,1,6,7,6,2,2,38,68,0.309,0.441,0.6,1.041,0.439,656981
2023,5,2,13,13,8,1,4,71,104,0.268,0.317,0.495,0.812,0.346,643361
2023,2,1,6,5,1,0,0,19,28,0.24,0.321,0.28,0.601,0.278,656266
2023,15,3,62,49,6,2,4,198,277,0.236,0.285,0.32,0.605,0.269,623437
2023,4,4,16,16,6,0,7,63,100,0.315,0.37,0.609,0.979,0.413,656970
2023,5,2,2,1,3,0,1,9,21,0.357,0.571,0.786,1.357,0.55,686842
2023,0,0,1,2,0,0,0,3,5,0.4,0.4,0.4,0.8,0.353,681987
2023,15,3,73,49,18,2,13,207,307,0.284,0.326,0.495,0.821,0.35,676477
2023,17,4,34,27,7,1,5,94,155,0.299,0.394,0.478,0.872,0.38,657140
2023,0,0,2,1,2,0,0,9,12,0.25,0.25,0.417,0.667,0.281,642578
2023,23,1,64,28,4,0,8,148,212,0.213,0.302,0.362,0.664,0.295,641871
2023,2,0,6,4,3,0,1,23,33,0.258,0.303,0.452,0.755,0.323,676083
2023,39,1,129,55,25,3,23,314,460,0.252,0.317,0.49,0.807,0.344,671737
2023,35,5,139,77,19,3,22,374,535,0.244,0.301,0.428,0.729,0.315,656288
2023,12,0,27,19,8,0,7,100,146,0.254,0.315,0.47,0.785,0.336,685410
2023,8,2,9,11,2,0,2,36,61,0.294,0.41,0.451,0.861,0.381,663385
2023,38,4,110,66,18,3,23,365,517,0.232,0.294,0.427,0.721,0.311,607067
2023,3,0,5,5,0,0,0,21,29,0.192,0.276,0.192,0.468,0.224,668754
2023,0,0,1,2,2,0,0,12,16,0.25,0.25,0.375,0.625,0.266,643396
2023,18,1,71,39,7,4,16,199,284,0.249,0.299,0.487,0.786,0.334,686973
2023,6,0,3,6,0,0,1,27,40,0.206,0.325,0.294,0.619,0.287,543548
2023,28,5,54,53,22,1,15,244,368,0.272,0.337,0.478,0.815,0.35,630023
2023,28,3,57,37,20,0,10,186,284,0.265,0.345,0.462,0.807,0.349,663687
2023,11,3,65,40,16,0,4,207,281,0.225,0.263,0.33,0.593,0.26,666974
2023,13,2,25,13,2,0,1,58,89,0.216,0.348,0.284,0.632,0.297,622251
2023,15,0,77,14,8,0,8,155,200,0.162,0.225,0.335,0.56,0.244,596112
2023,0,0,0,0,0,0,0,3,3,0,0,0,0,0,641525
2023,48,2,112,91,26,1,20,437,625,0.24,0.301,0.393,0.694,0.303,547179
2023,9,0,11,7,6,0,3,36,61,0.308,0.41,0.596,1.006,0.425,668984
2023,17,1,74,38,9,0,9,249,323,0.184,0.229,0.302,0.531,0.233,663947
2023,5,2,11,7,5,0,4,45,68,0.262,0.338,0.541,0.879,0.373,665001
2023,16,4,50,32,13,4,10,175,254,0.252,0.311,0.47,0.781,0.334,621383
2023,16,4,26,31,6,0,6,84,147,0.339,0.429,0.528,0.957,0.414,663562
2023,23,0,38,26,3,1,3,123,179,0.212,0.313,0.301,0.614,0.281,676130
2023,11,3,24,6,6,0,3,68,97,0.181,0.299,0.361,0.66,0.295,663992
2023,6,1,11,8,4,0,2,41,62,0.255,0.339,0.436,0.775,0.338,642231
2023,0,0,0,5,0,0,0,6,11,0.455,0.455,0.455,0.91,0.401,613564
2023,5,0,16,16,5,1,1,52,80,0.307,0.35,0.44,0.79,0.343,656814
2023,8,0,26,13,5,0,4,52,82,0.297,0.366,0.527,0.893,0.381,657031
2023,37,5,62,54,19,1,12,226,354,0.276,0.362,0.458,0.82,0.357,656232
2023,16,3,96,52,18,2,16,289,396,0.233,0.27,0.419,0.689,0.295,650911
2023,27,3,36,29,17,0,12,146,234,0.284,0.376,0.544,0.92,0.392,682990
2023,49,1,120,83,28,0,16,361,538,0.26,0.329,0.416,0.745,0.325,671106
2023,14,3,102,40,11,3,4,235,310,0.198,0.242,0.297,0.539,0.238,669373
2023,40,1,55,93,36,2,20,291,483,0.342,0.398,0.568,0.966,0.411,425794
2023,20,4,40,34,4,1,9,112,184,0.3,0.391,0.506,0.897,0.388,676265
2023,16,4,16,26,11,0,5,96,158,0.304,0.392,0.493,0.885,0.384,666154
2023,26,5,54,29,11,0,3,147,221,0.226,0.335,0.332,0.667,0.303,658648
2023,6,0,10,10,4,0,5,35,60,0.352,0.417,0.704,1.121,0.467,670329
2023,9,2,27,28,6,0,7,111,163,0.27,0.319,0.447,0.766,0.331,571863
2023,12,1,11,6,1,0,3,40,63,0.2,0.365,0.4,0.765,0.343,596057
2023,7,1,27,11,3,0,4,88,114,0.17,0.228,0.311,0.539,0.237,543351
2023,4,0,4,2,0,0,0,5,11,0.286,0.545,0.286,0.831,0.414,666208
2023,4,4,15,10,4,0,5,42,69,0.311,0.391,0.623,1.014,0.428,656786
2023,4,4,32,15,7,0,4,117,151,0.182,0.225,0.315,0.54,0.236,621366
2023,12,0,17,17,3,1,5,70,108,0.271,0.352,0.479,0.831,0.358,666364
2023,8,5,22,14,1,0,1,52,81,0.235,0.358,0.294,0.652,0.306,613534
2023,25,2,78,40,13,0,8,176,264,0.257,0.333,0.414,0.747,0.327,676254
2023,10,4,27,25,9,0,6,96,150,0.294,0.36,0.493,0.853,0.368,681867
2023,45,6,132,103,36,2,24,452,668,0.267,0.323,0.449,0.772,0.333,678394
2023,5,0,4,5,1,1,3,17,32,0.37,0.469,0.815,1.284,0.522,663753
2023,3,0,10,5,1,0,1,17,27,0.292,0.37,0.458,0.828,0.361,670766
2023,7,1,17,10,2,0,2,40,62,0.259,0.355,0.407,0.762,0.337,676714
2023,9,3,23,17,9,0,2,80,120,0.259,0.333,0.398,0.731,0.322,677865
2023,0,0,1,1,1,0,2,6,10,0.4,0.4,1.1,1.5,0.613,676701
2023,0,0,0,5,3,0,4,13,25,0.48,0.48,1.08,1.56,0.647,571912
2023,8,0,28,20,9,2,4,113,156,0.236,0.276,0.405,0.681,0.292,573009
2023,8,1,22,16,2,0,3,57,87,0.269,0.345,0.41,0.755,0.332,669711
2023,18,5,42,13,4,0,9,111,160,0.19,0.306,0.416,0.722,0.317,656257
2023,8,0,9,11,2,2,1,31,55,0.34,0.436,0.532,0.968,0.417,686651
2023,16,3,39,17,4,1,2,97,140,0.198,0.307,0.298,0.605,0.278,695243
2023,10,4,30,12,7,1,7,76,117,0.262,0.35,0.553,0.903,0.383,687396
2023,16,11,35,32,3,1,3,109,175,0.264,0.377,0.358,0.735,0.335,670990
2023,1,1,0,3,1,0,0,5,11,0.444,0.545,0.556,1.101,0.483,605612
2023,22,6,44,33,5,1,2,138,207,0.229,0.333,0.302,0.635,0.293,642048
2023,40,4,110,83,40,3,29,365,564,0.298,0.353,0.554,0.907,0.384,596133
2023,6,0,8,10,3,2,2,32,55,0.347,0.418,0.612,1.03,0.434,664948
2023,2,0,0,3,0,0,0,6,11,0.333,0.455,0.333,0.788,0.367,650489
2023,17,2,32,27,13,0,4,132,195,0.25,0.323,0.392,0.715,0.314,664192
2023,11,0,13,6,2,0,4,32,55,0.273,0.418,0.591,1.009,0.427,669093
2023,2,0,1,3,1,0,1,1,8,0.833,0.875,1.5,2.375,0.911,596082
2023,6,1,35,11,6,3,5,79,111,0.24,0.288,0.5,0.788,0.332,678061
2023,0,0,0,0,0,0,0,3,3,0,0,0,0,0,663897
2023,2,0,5,4,2,0,1,14,23,0.333,0.391,0.571,0.962,0.409,680573
2023,20,9,97,63,17,0,10,279,398,0.244,0.299,0.371,0.67,0.295,605397
2023,3,1,3,0,0,0,0,8,12,0,0.333,0,0.333,0.235,670955
2023,3,0,1,1,1,0,1,6,12,0.333,0.5,0.778,1.278,0.518,607054
2023,0,0,2,1,0,0,1,4,6,0.333,0.333,0.833,1.166,0.481,681810
2023,31,7,146,78,24,1,22,416,579,0.231,0.282,0.401,0.683,0.295,641927
2023,25,4,54,40,4,1,4,173,251,0.221,0.311,0.302,0.613,0.28,665625
2023,34,4,64,55,17,2,12,256,380,0.251,0.326,0.418,0.744,0.325,674072
2023,2,0,2,3,1,1,2,9,18,0.438,0.5,1,1.5,0.603,543594
2023,10,0,7,8,0,1,1,25,45,0.286,0.444,0.429,0.873,0.391,664776
2023,17,6,58,33,10,1,4,144,215,0.25,0.33,0.375,0.705,0.313,657514
2023,0,0,0,2,0,0,0,1,3,0.667,0.667,0.667,1.334,0.589,592222
2023,1,0,2,1,0,0,0,6,8,0.143,0.25,0.143,0.393,0.197,663455
2023,9,1,28,28,11,1,1,121,172,0.253,0.297,0.352,0.649,0.285,598286
2023,18,1,32,32,12,0,5,128,196,0.277,0.347,0.429,0.776,0.339,669674
2023,16,3,43,21,8,0,7,125,180,0.224,0.306,0.404,0.71,0.31,663878
2023,1,0,2,0,0,0,0,3,4,0,0.25,0,0.25,0.174,592390
2023,9,3,30,18,7,0,2,95,134,0.221,0.291,0.328,0.619,0.277,624647
2023,53,8,106,61,31,3,14,321,491,0.253,0.346,0.437,0.783,0.342,665622
2023,45,5,141,83,26,0,13,413,585,0.228,0.294,0.35,0.644,0.285,676440
2023,40,7,82,52,15,0,19,302,435,0.222,0.306,0.407,0.713,0.312,664062
2023,25,2,56,23,9,0,9,152,220,0.212,0.309,0.399,0.708,0.311,681217
2023,2,0,5,3,2,1,0,12,20,0.333,0.4,0.556,0.956,0.405,641420
2023,8,1,39,14,4,0,1,78,106,0.196,0.264,0.268,0.532,0.242,592779
2023,0,0,1,7,1,1,2,8,19,0.579,0.579,1.053,1.632,0.684,670042
2023,14,1,6,17,5,0,5,53,95,0.338,0.442,0.588,1.03,0.439,607968
2023,2,4,5,10,3,0,0,14,33,0.481,0.576,0.593,1.169,0.511,668873
2023,5,0,23,11,5,0,2,58,81,0.237,0.284,0.382,0.666,0.289,669084
2023,1,0,2,0,1,0,0,20,22,0.048,0.091,0.095,0.186,0.088,668834
2023,15,1,22,19,8,0,3,61,107,0.33,0.43,0.516,0.946,0.41,675989
2023,0,0,1,1,1,0,1,3,6,0.5,0.5,1.167,1.667,0.689,657041
2023,19,5,44,25,2,1,3,150,205,0.171,0.268,0.243,0.511,0.239,676680
2023,7,2,34,23,8,1,5,94,140,0.282,0.329,0.473,0.802,0.344,642216
2023,25,1,60,57,11,2,5,219,320,0.255,0.316,0.357,0.673,0.298,500779
2023,47,2,100,98,20,1,19,393,580,0.26,0.322,0.409,0.731,0.319,641585
2023,37,4,81,39,17,2,8,238,345,0.217,0.31,0.365,0.675,0.3,668909
2023,29,5,71,49,17,9,18,249,376,0.272,0.338,0.532,0.87,0.368,663567
2023,7,1,17,14,5,0,3,58,88,0.275,0.341,0.45,0.791,0.343,657585
2023,13,1,31,27,6,0,5,102,154,0.271,0.338,0.421,0.759,0.332,681982
2023,11,4,54,25,8,1,2,156,207,0.188,0.246,0.271,0.517,0.233,542888
2023,6,4,4,9,1,1,3,22,46,0.389,0.522,0.722,1.244,0.519,607457
2023,0,0,0,4,3,0,2,6,15,0.6,0.6,1.2,1.8,0.751,664901
2023,13,1,19,5,1,0,0,44,64,0.12,0.312,0.14,0.452,0.241,665734
2023,12,1,31,32,6,1,5,140,197,0.239,0.289,0.364,0.653,0.286,643493
2023,7,1,14,11,4,2,0,48,73,0.262,0.342,0.385,0.727,0.321,660906
2023,6,0,12,9,1,0,2,30,48,0.286,0.375,0.452,0.827,0.362,677020
2023,13,0,68,35,9,0,7,165,229,0.236,0.279,0.375,0.654,0.285,628452
2023,2,1,23,10,7,1,2,67,90,0.23,0.256,0.402,0.658,0.28,663704
2023,27,4,57,23,8,2,6,159,229,0.197,0.306,0.348,0.654,0.293,657097
2023,2,0,0,3,0,0,1,7,13,0.364,0.462,0.636,1.098,0.465,670032
2023,25,2,54,26,7,2,14,156,232,0.239,0.328,0.498,0.826,0.352,608678
2023,5,0,9,11,2,0,1,36,55,0.28,0.345,0.38,0.725,0.322,669912
2023,5,0,15,12,7,0,1,40,65,0.333,0.385,0.5,0.885,0.381,666720
2023,11,1,42,32,9,0,12,139,204,0.276,0.319,0.51,0.829,0.352,600921
2023,14,0,28,21,9,2,3,98,147,0.263,0.333,0.429,0.762,0.331,680739
2023,14,1,21,9,2,2,1,58,87,0.194,0.333,0.319,0.652,0.299,683232
2023,6,1,10,8,3,0,2,44,64,0.228,0.312,0.386,0.699,0.308,668338
2023,10,1,42,25,4,1,6,125,172,0.224,0.273,0.373,0.646,0.281,606965
2023,3,0,1,4,0,0,0,8,15,0.333,0.467,0.333,0.8,0.375,665019
2023,27,7,119,70,36,0,18,380,538,0.246,0.294,0.425,0.719,0.31,682243
2023,5,0,0,0,1,0,0,2,8,0.333,0.75,0.667,1.417,0.59,629498
2023,3,0,8,4,1,0,1,18,27,0.25,0.333,0.417,0.75,0.328,657424
2023,3,0,2,0,1,0,1,10,15,0.167,0.333,0.5,0.833,0.356,517008
2023,0,0,4,1,1,0,0,6,8,0.25,0.25,0.375,0.625,0.266,670871
2023,27,3,94,59,25,3,22,283,422,0.278,0.329,0.526,0.855,0.362,694297
2023,13,2,22,27,10,1,8,91,152,0.336,0.401,0.599,1,0.424,694813
2023,33,7,64,60,11,2,17,242,372,0.271,0.349,0.47,0.819,0.355,502624
2023,2,1,3,7,4,0,0,17,31,0.393,0.452,0.536,0.988,0.428,669105
2023,17,2,33,19,5,2,2,102,149,0.215,0.315,0.331,0.646,0.291,680735
2023,2,0,4,3,1,0,3,21,30,0.25,0.3,0.607,0.907,0.377,622608
2023,2,1,9,9,2,1,5,43,63,0.283,0.317,0.6,0.917,0.383,669169
2023,5,0,9,4,0,0,2,24,35,0.2,0.314,0.4,0.714,0.315,593833
2023,1,0,3,4,2,0,1,11,19,0.389,0.421,0.667,1.088,0.459,592346
2023,17,0,56,42,8,1,2,152,222,0.259,0.315,0.337,0.652,0.29,656529
2023,2,0,5,9,2,0,3,32,48,0.304,0.333,0.543,0.876,0.372,672730
2023,1,0,0,1,0,0,0,1,3,0.5,0.667,0.5,1.167,0.526,621433
2023,34,1,95,89,18,1,13,324,480,0.272,0.325,0.404,0.729,0.319,605288
2023,20,1,58,23,13,0,12,193,262,0.199,0.263,0.402,0.665,0.287,656412
2023,11,4,73,60,20,1,13,268,377,0.26,0.289,0.428,0.717,0.308,641793
2023,2,0,2,5,1,0,0,7,15,0.462,0.533,0.538,1.071,0.47,686972
2023,9,0,7,22,4,0,1,44,80,0.38,0.45,0.479,0.929,0.408,664942
2023,0,0,0,0,1,0,0,3,4,0.25,0.25,0.5,0.75,0.311,571875
2023,8,3,10,13,4,1,2,57,88,0.26,0.352,0.416,0.768,0.338,666721
2023,2,0,10,5,0,0,1,26,34,0.188,0.235,0.281,0.516,0.23,656986
2023,48,2,59,71,14,1,13,251,400,0.283,0.372,0.44,0.812,0.356,682847
2023,12,1,10,2,5,0,2,45,67,0.167,0.328,0.37,0.698,0.315,665620
2023,1,0,6,5,3,0,1,13,23,0.409,0.435,0.682,1.117,0.472,656820
